participant,start_time,end_time,duration,reps,exercise,pose_valid,pose_frames,pose_joint_count,joint_00_range,joint_00_speed_mean,joint_00_speed_std,joint_00_speed_max,joint_01_range,joint_01_speed_mean,joint_01_speed_std,joint_01_speed_max,joint_02_range,joint_02_speed_mean,joint_02_speed_std,joint_02_speed_max,joint_03_range,joint_03_speed_mean,joint_03_speed_std,joint_03_speed_max,joint_04_range,joint_04_speed_mean,joint_04_speed_std,joint_04_speed_max,joint_05_range,joint_05_speed_mean,joint_05_speed_std,joint_05_speed_max,joint_06_range,joint_06_speed_mean,joint_06_speed_std,joint_06_speed_max,joint_07_range,joint_07_speed_mean,joint_07_speed_std,joint_07_speed_max,joint_08_range,joint_08_speed_mean,joint_08_speed_std,joint_08_speed_max,joint_09_range,joint_09_speed_mean,joint_09_speed_std,joint_09_speed_max,joint_10_range,joint_10_speed_mean,joint_10_speed_std,joint_10_speed_max,joint_11_range,joint_11_speed_mean,joint_11_speed_std,joint_11_speed_max,joint_12_range,joint_12_speed_mean,joint_12_speed_std,joint_12_speed_max,joint_13_range,joint_13_speed_mean,joint_13_speed_std,joint_13_speed_max,joint_14_range,joint_14_speed_mean,joint_14_speed_std,joint_14_speed_max,joint_15_range,joint_15_speed_mean,joint_15_speed_std,joint_15_speed_max,joint_16_range,joint_16_speed_mean,joint_16_speed_std,joint_16_speed_max,pose_movement_mean,pose_movement_std,pose_movement_max,pose_range_mean,pose_range_std,pose_range_max,pose_stability_proxy,pose_stability_std,pose_stability_max,sw_l_acc_valid,sw_l_acc_count,sw_l_acc_mag_mean,sw_l_acc_mag_std,sw_l_acc_mag_min,sw_l_acc_mag_max,sw_l_acc_x_mean,sw_l_acc_y_mean,sw_l_acc_z_mean,sw_l_acc_x_std,sw_l_acc_y_std,sw_l_acc_z_std,sw_r_acc_valid,sw_r_acc_count,sw_r_acc_mag_mean,sw_r_acc_mag_std,sw_r_acc_mag_min,sw_r_acc_mag_max,sw_r_acc_x_mean,sw_r_acc_y_mean,sw_r_acc_z_mean,sw_r_acc_x_std,sw_r_acc_y_std,sw_r_acc_z_std,sw_l_gyr_valid,sw_l_gyr_count,sw_l_gyr_mag_mean,sw_l_gyr_mag_std,sw_l_gyr_mag_min,sw_l_gyr_mag_max,sw_l_gyr_x_mean,sw_l_gyr_y_mean,sw_l_gyr_z_mean,sw_l_gyr_x_std,sw_l_gyr_y_std,sw_l_gyr_z_std,sw_r_gyr_valid,sw_r_gyr_count,sw_r_gyr_mag_mean,sw_r_gyr_mag_std,sw_r_gyr_mag_min,sw_r_gyr_mag_max,sw_r_gyr_x_mean,sw_r_gyr_y_mean,sw_r_gyr_z_mean,sw_r_gyr_x_std,sw_r_gyr_y_std,sw_r_gyr_z_std,watch_acc_mean,watch_acc_variability,watch_gyr_mean,watch_gyr_variability
w11,3062,3826,764,10,squats,1,764,17.0,421.102479416895,8.901186013030237,10.346048241114248,61.94595896224716,477.6985879124381,9.56869337014975,10.202716980743626,61.60363587706897,694.4086523401146,15.301669112685172,15.10887712819254,103.04928777416995,829.2097644602328,15.310138669964577,14.64759293813003,97.80356649307274,418.0346070140092,9.345256724816174,10.212628642964932,62.58261457229357,590.8896717183462,15.223227584088695,15.008739692064294,100.42868357643474,644.0619714001185,15.346668996529656,15.835321412658176,101.8169175935887,582.7717692662665,13.150537997583458,12.470874476914576,82.3607630987724,711.6565327792674,15.899898392882251,14.42221876299126,102.2190930019366,712.6287452225829,15.67996928703572,13.987044874408852,95.03006932649564,712.5103043639941,15.808753690014854,13.65809781049785,87.84725398554163,675.1747406984746,15.432551440301426,13.678413049438522,96.45578101614448,773.399279984195,18.212107032755924,15.898050073076003,110.28812526712986,907.6323335217998,20.77493716213685,17.090770375043217,119.46323183429416,793.3370860874961,16.18725015345177,14.650968290181336,105.4090127554939,1063.1519337321608,20.058459570278,17.148197114534813,120.9495254424834,1077.7130313474029,20.33975278197021,16.950255934202445,121.63727371588357,15.32594458703969,14.772561690390502,121.63727371588357,710.9047936038704,185.1887377583709,1077.7130313474029,12.37357907230393,11.69573675859984,82.70634801530444,1,2626,10.123775395286623,1.8266147177007044,5.947115572406759,21.7354643330678,-2.9442643968766182,-2.109586376026656,8.415553593221631,1.1591866165578566,3.9150630068836336,2.28370922497548,1,2652,10.031507058346564,1.7497403388718509,5.423318799086058,18.25101130118413,2.6078413317760183,-0.5313954340324284,8.978267532767722,1.071012634404818,3.464732300948068,1.6878334413868774,1,2626,1.2371689803330137,0.7089342625881233,0.0542811215505409,4.762971665065906,-0.0052042168969535,0.02518410857738,-0.0663716701431835,1.2999061123268958,0.3865119487115888,0.4346964060260882,1,2652,1.0120670510788816,0.5366370272236487,0.0145585941370465,3.3798631264125016,0.0177671433126696,0.0283854137472096,0.0740215447076168,0.9773843405234428,0.4032334774744852,0.4333370930745855,10.077641226816594,1.7881775282862775,1.1246180157059475,0.622785644905886
w11,5889,6636,747,10,squats,1,747,17.0,402.50341806246206,9.287163847122262,10.986383605273652,66.29577212898042,418.425925809023,9.773320679840122,10.864766865321062,66.20327938825679,673.9622911368779,15.40082021426474,17.19409506190952,110.56323027396394,796.030357982298,15.684305087498466,16.723174271573964,107.51714478872586,411.4936004955232,9.676873809036852,10.864598555641315,67.51498603860324,585.5637089027681,15.456015082016204,16.76444316533155,105.29207958895942,629.0331596732922,15.658615199802007,17.347805942179154,105.04287372263408,542.8681367023523,13.40563667065447,13.204459023085946,85.65106520623534,634.6942794505563,16.00735396107814,15.348842809411552,102.8403465382886,606.7880343261454,15.741558762787912,15.096677494293946,101.9132306502424,607.4441294591919,15.796802315967252,14.763118829087905,97.79862816660513,626.1571016276001,15.379408740321608,14.71750044097379,96.63592660289018,795.5875241025799,17.677584391257277,16.24550186059992,97.78481017464648,834.1222308904393,20.072217865956947,17.239680745446417,98.10520530247214,662.0570587931032,16.27053419761939,15.390259645792872,104.29695998683512,993.1331899553572,19.726456654705608,17.356867633560725,109.46933378342706,1018.8932581647372,20.00618845061897,17.111812301824987,109.05401817876395,15.354167995914604,15.629480225451086,110.56323027396394,661.1033767961356,175.09396596567024,1018.8932581647372,12.49317807102596,12.51816564011996,85.38771879232078,1,2568,10.09186066150042,1.7282801229101374,5.8308109112871644,19.06390650143936,-3.8491630815887854,-1.6410799539523364,8.17426263419003,1.1779498041212086,3.84897600209461,2.074283570780757,1,2592,10.039273133553973,1.692359931059224,6.433115373777558,19.54889523851669,3.40488816176929,-0.5513423881518518,8.778388216550924,1.176563911092476,3.271347040118878,1.614847233940048,1,2568,1.2532473599198193,0.6556224989726115,0.0987185062322672,4.98037497221858,0.0216538336031152,0.0375781889013239,-0.0751416295869158,1.290736971926402,0.3634486877885032,0.441413245909515,1,2592,0.994848827857544,0.5403955267885787,0.048006372470953,4.101253765326417,0.0224271366438271,0.0408478271679012,0.0826440029891203,0.9645989316995168,0.362518172321193,0.45921611327483,10.065566897527196,1.7103200269846808,1.1240480938886817,0.598009012880595
w11,8727,9426,699,10,squats,1,699,17.0,731.012061002998,4.969974967548788,4.584127299181825,38.26907862014513,845.7488037748753,8.766189299159848,6.9598624809961365,49.99131131490587,730.8786991561126,16.243027568410813,17.08834282465855,121.89351799242306,932.1448989624948,15.327497515669132,13.454347107498986,87.10637424643929,717.4581164884752,8.02808938493378,8.368550375651813,57.41470305483861,575.0942011890427,14.911498467937648,14.872290563972328,117.38358285163274,850.3705641259626,16.263343996642146,13.727601757048811,90.27822452850393,1177.2780918805656,9.169265637061637,7.676599958836836,40.15689486474984,1482.423368590839,14.424396741469248,12.212871802335757,72.57869675782075,1445.014958522905,15.523964092061048,13.43380161785561,83.69293080848995,1538.8120460399011,17.548985243730613,14.845018917520914,92.62631629378058,1341.2086337931294,14.209154450689567,12.566722303199128,69.78213015168632,1370.0254265794806,21.606646329031616,24.559507667792992,147.54989710052368,1400.4347421198286,24.14552874779579,34.93550998881558,221.1073441091467,1577.8450683474275,16.809858716768627,14.154084458374712,86.25136915651744,1584.435341596283,17.578155063939224,16.43456654145088,117.70646527283267,1526.1470636463337,16.03551185080667,15.040309579565168,94.7923797950993,14.797711063156248,16.59188425279008,221.1073441091467,1166.2548285774503,351.8487321361932,1584.435341596283,9.21432696336742,8.537411917630166,49.77062488631721,1,2403,10.13401403815264,1.9317228949563847,5.070600002606152,19.302808191826976,-3.5570755856803995,-2.165032962644404,8.517788158218893,1.3642916109003187,3.129891941638708,2.208938465098374,1,2425,10.05284536042111,1.8728311680248144,5.869574151756177,17.108170038226618,3.275778472908701,-0.4987991329810721,8.931463765360824,1.4271939411031591,2.980697282096741,1.7015250279842713,1,2403,1.2122446120071415,0.5772523193623633,0.0192785742219724,3.374274408841858,0.0187952221633791,0.0236856995563046,-0.1009139846395339,1.2087216572510808,0.3820552377099372,0.4297500263463711,1,2425,1.023351624641195,0.4482990489043634,0.0442698046294492,2.79301348072694,0.0334547466625979,0.0393880718643298,0.1057191961019381,0.9385376524386516,0.4028668610916995,0.4372856770916552,10.093429699286876,1.9022770314905997,1.1177981183241683,0.5127756841333634
w12,5812,6360,548,10,squats,1,548,17.0,712.2213643605977,5.799057453413063,5.60016132426541,51.8106045713776,867.6101441348948,12.426897336011264,16.901040773905827,128.31651366831008,906.426751600406,24.11305908292865,47.666694105988434,363.7671588293477,1063.8196722917132,20.77329302901952,29.23092600249135,219.02505121784665,791.8831994286799,11.357188848862132,15.274050783808685,128.3160758938032,895.7343146274067,22.218842261109145,40.76858577045439,310.66038274679687,1224.9292291918705,21.98895122451023,33.84588056166362,396.6045016830248,1125.8337384063218,10.797613012244142,10.22943362375614,64.23947722148868,1444.4928402641729,15.238138060407952,15.743175072161735,111.86639373009778,1449.3547199380696,16.21548930324296,16.757297183204834,121.28121311195989,1565.4946205934805,17.91733336885502,19.1158245534661,137.02035182404592,1364.8289684660904,14.832966882139209,15.518802414026286,110.93576722509732,1455.3689188130156,19.1214025044161,21.145670839479045,163.931692408076,1471.4422447137038,19.481140930428705,19.77985781764992,157.3273944909368,1516.8043328897556,18.4438535483784,20.7286643210452,167.4405578081512,1518.2041930839398,21.95435494507606,26.201742261071384,210.83868624255533,1675.1702478466584,21.683479629691,23.89840913049952,258.5780430476315,17.31547420121962,25.0296130283109,396.6045016830248,1238.2129118029866,301.2313741230907,1675.1702478466584,10.323892830138671,10.776011381394811,68.97405121245623,1,1882,10.0629548472546,4.362849334511736,1.068270026114747,28.068391722043163,-0.5176054836382571,3.091120256200319,9.180922175109458,2.576282864290404,1.720130283363425,4.072979391619008,1,1902,9.9115112271544,4.265215899710078,1.6010917091501091,24.39891103043511,0.408849493155205,-0.3266129324604626,9.56017794702734,2.291235336261213,1.3338360807197485,4.210748998248883,1,1883,0.481219838370503,0.8653471922233912,0.0122782354381255,8.624157634307942,-0.0938065462538502,0.0459546967727031,0.0364176758022304,0.6484596235302954,0.4976195262734345,0.5477549363229935,1,1902,0.4773921165279953,0.7485467151934472,0.0225606935567411,7.716581370048377,-0.055866849846898,-0.0469466784304942,-0.03809973407245,0.5920333141527627,0.5186638806960778,0.4024090782781822,9.9872330372045,4.314032617110907,0.47930597744924913,0.8069469537084192
w12,7213,7735,522,10,squats,1,522,17.0,674.9688710091875,5.416412915014653,5.634140724361446,51.373724994813344,827.1830590413889,9.06241684302822,10.484931520281012,73.79535054405274,888.0228472888643,17.318543603005963,25.48185643425789,210.73892900231863,978.4103940652716,16.69617068753701,18.39064660444968,144.9424279303514,677.7368948210458,7.985264644283648,8.282335216161,72.57550736841057,879.8658473134994,16.59140864945348,22.95817774907816,185.4339562151553,1095.5768127662968,19.372749817664392,23.646317894254867,224.4510445896438,1101.4632029180248,9.987028870895134,10.156319988628542,66.54192856174551,1426.9363041313693,13.964427004940095,15.077531415167316,109.8554352276876,1410.9089172259546,14.693331177996534,16.225061985304208,123.54699101982902,1512.4889647163843,15.918875828178988,17.61523327847027,132.77437617941763,1304.0129253764349,12.760279519684348,12.614891321722348,86.01781099572848,1340.6245582067463,14.721636276158224,13.303394045135846,118.54902377183842,1658.8291206343392,16.013182955236317,14.54632045971496,127.9308518269706,1491.037516947465,15.460950920478783,18.07506223186845,139.3684845040509,1504.1698989303602,16.626434866087546,17.036662803485815,153.62967909626775,1471.9272201349952,16.417300679225466,15.298084009123734,141.45183223123496,14.059200897580515,16.83145740996364,224.4510445896438,1190.8331385604488,310.73237545414577,1658.8291206343392,9.196493130688404,9.83197370705561,80.17117625803417,1,1799,10.066746520907968,4.646641711797359,0.7761674454728763,24.643832114819585,-0.6009755261717066,2.1012456503791554,9.56351308386048,1.7232936480833687,1.5537679990444526,4.616225877292343,1,1816,9.896419785232446,4.553076472576742,1.602792587552034,22.72550566492756,0.4719863590720816,-0.2209511113314426,9.628184645704843,1.6106864814827166,1.2131582146764843,4.650810257005613,1,1799,0.5105816637767703,0.5203162781826824,0.0400384612987886,5.271658554561356,-0.0545072237894385,0.0325975777234018,-0.0052196868105614,0.5451603690489879,0.403704425214192,0.2592000948277566,1,1816,0.531473893472793,0.4878790395949919,0.0330996398407686,4.742877345066973,-0.0336863804974669,-0.0276853712104625,-0.0203078978286343,0.5258725369582549,0.4094586241262136,0.2719898968651572,9.981583153070208,4.59985909218705,0.5210277786247817,0.5040976588888372
w12,8965,9505,540,10,squats,1,540,17.0,446.5610158493847,6.072116183271337,10.823290296116246,213.357345652849,577.7151909182949,7.563969784987515,11.61236113749044,227.5436109111365,892.2918358563045,10.00824333771004,12.659130450030036,198.5680357262988,1021.2244128981384,13.06870939445306,15.80950137541156,202.02857026134745,650.2220351718317,7.894733716055811,11.095480162215177,211.4003824825125,943.6887181631064,10.42847372042998,10.77227706276886,120.43061232919796,1109.707445599062,14.029687793482266,15.410023280970618,120.9765163407912,782.8351840646058,9.887580236460243,18.681668624471826,397.35879631078166,1240.011463093288,13.58568837478154,25.789942382540087,541.4904310019019,1400.0904876278255,14.604712698294904,26.14571058457512,540.5767413738513,1492.767970793781,15.694267415329072,28.172837507237592,583.4244262147612,1286.6265669475986,13.69381415565242,25.333969626627937,522.0338458009379,1455.4449714423615,16.705433200819712,29.08839705929047,463.1243374833333,1604.7329655429317,18.754106461214167,38.831849230465856,746.2979478880451,1184.105217919276,13.822973142035377,26.294896188106463,559.6279610887276,1249.0688830783508,16.812885987711894,30.502734062991987,563.2464245052354,1306.4477775971372,17.24660302299885,26.50005678115036,491.8751976000495,12.933764625040482,23.22623353475628,746.2979478880451,1096.678949562546,327.9268171632776,1604.7329655429317,9.11186635450832,16.847408001597092,347.4622130142506,1,1857,10.132579836293004,4.795529885101387,0.9085177870566606,24.05003615494412,-1.0699843694218094,3.926083332490576,8.822067063414108,2.487166909499587,2.1012515765394,4.547214470232267,1,1876,9.994282881326958,4.749976846631306,1.3668597075043971,21.96066426131785,1.072293442950693,1.161879432737793,9.47364313070629,2.3833923062135605,1.357648792522028,4.761775930718651,1,1857,0.5554102749758726,0.8249101151620604,0.0471435835366432,7.83067954602244,-0.1162715931010231,0.0472829908549273,0.0173081709810447,0.705388531413903,0.4308599257905717,0.5382282771963888,1,1876,0.5377571927452266,0.7082657815816944,0.0181623222110218,7.024666179836726,-0.0606182580390192,-0.0583636589607676,-0.038828352024307,0.5587883480469843,0.5177454912698658,0.4493660793267616,10.063431358809982,4.772753365866347,0.5465837338605496,0.7665879483718774
w13,5487,6034,547,10,squats,1,547,17.0,232.32143452470729,3.9823909303572034,4.166889991802473,19.716999999999985,333.40297847039903,8.78885159208672,8.572291427590866,71.74832957533206,697.7914729579601,23.157598874185485,24.7479787190092,226.30681413297629,818.9422258309694,20.67497179153965,20.997463574617687,199.351872964035,246.3456761025302,7.550036204495462,6.763948317977959,42.3879527548247,796.4207024757764,25.99892152360856,28.22137929877371,231.60970759280943,975.8905706115552,26.72088646828244,30.875683689886827,251.6620256505076,330.9434424800017,8.788590769254581,7.870322638184901,68.17359812247481,512.2301913046034,14.758535486306569,13.533407395950958,137.9102937902012,600.0820142527472,17.578462098023035,16.461020657457283,163.1787780225339,649.6440196411226,19.254369788396897,18.03993562274427,178.9212630287359,426.0794755701716,13.473564413264874,11.811286318387292,124.0526291963773,484.5941046916738,14.63791171037228,13.2199272233894,140.94500275477196,534.5462720478054,15.072430643042022,14.059392416850775,140.07179458652973,594.7978057049802,16.48268368105734,15.40729090511518,144.71533186437537,590.4962397837867,15.880067140588633,15.352112401351068,148.20040460927603,636.72871011735,17.084350583619226,17.276930352779672,145.2998821767234,15.875566099910644,18.306903285417896,251.6620256505076,556.5445492098906,198.2988115004088,975.8905706115552,10.62769956588814,10.666123720415047,118.99539941465842,1,2044,9.92270635356478,3.6324620273591592,2.74617687588138,19.560701977409924,-1.3057122108268102,3.290725338162916,9.086699789726028,1.574932493917915,1.481140808023937,3.4465664955651207,1,2064,9.88418534209172,3.5429119824272006,3.272432096223159,19.955528477705112,0.5880817526880331,0.4762120585008236,9.685795902858528,1.2178425428139772,1.368736021522568,3.5363124992014985,1,2044,0.4490411161959125,0.4217227492669085,0.0149630755172524,4.6165145700212245,0.0439559812254403,-0.0298881543000978,-0.0302581404900195,0.4268658747266918,0.3999360193457266,0.1832586194113395,1,2064,0.4375783243750753,0.4114840660791621,0.0273460183690953,4.220628579321664,0.0408225935067829,0.0346902665301356,0.0408752744895348,0.3626278846082176,0.3751360796606725,0.289874419092446,9.903445847828252,3.58768700489318,0.4433097202854939,0.4166034076730353
w13,6920,7475,555,10,squats,1,555,17.0,304.5936300782511,4.956679222706558,4.497508164086759,52.34731788723138,372.9788491468994,6.328256440499269,4.904242330541244,61.14986792851289,463.7203646691942,7.613865322006304,6.025867778239086,71.18967713920935,586.0092936121881,9.048290091958778,7.968840356272522,88.04566204086996,391.455594294208,6.252565793979748,4.589972588535648,48.24774161734281,398.735262748554,7.274628794223713,5.524017091331025,46.35219054986108,444.28746500608537,8.352670202241974,6.863725118982695,52.04374156109687,643.8248285334146,8.14130289600269,7.831406531466609,77.94346362560992,1037.128426188963,10.547088436561785,12.07062306513598,141.577888494012,1119.1332655918652,10.725062743167474,12.49514306882216,158.38134403308612,1217.994682701417,11.730007987808284,13.101027306119306,165.9469619682451,976.7870716111096,10.459569453641256,11.6644548480987,142.10659778110258,975.3243554863976,13.788523911594414,12.8866043661076,133.65330333084657,1283.1929750116951,15.831963220544376,16.721941387663367,182.0736235584816,1044.850190359885,11.120219407370314,11.454965208351268,125.616752114983,1119.451263855527,13.184294824908758,11.701143371716832,104.02743280221785,1293.3079508580342,16.62302667337202,15.117063657860957,102.12184662674892,10.116353848387512,10.945229288555584,182.0736235584816,804.280909985511,351.36705405355923,1293.3079508580342,6.9767018205553,7.245265082684691,83.88769633197197,1,2055,9.95464046090901,3.540958401815724,2.6348731897472524,19.79593050000452,-1.4716014548724574,2.677777636323601,9.289803323844282,1.5237054543122517,1.2576294996519368,3.477555626035996,1,2076,9.882281626567693,3.487699163252215,2.6895984812762346,18.68108729460865,0.9053254983139692,-0.6089475846234585,9.58764775867052,1.6048088707056507,1.4211506659107018,3.480665728043641,1,2056,0.4697118751425622,0.375363347436513,0.0311001684400454,4.700218602513573,0.0363446853925097,-0.0182481067255836,-0.0536925388642996,0.3882310500288037,0.3637351919458358,0.2719621883595248,1,2076,0.4736666226018613,0.5178425658752945,0.0256854027660253,4.514096667339351,0.0446049158938342,0.0094848857207129,0.070651423156262,0.3587830371513822,0.3459164118609327,0.4868946246201678,9.91846104373835,3.5143287825339695,0.47168924887221175,0.44660295665590377
w13,9238,9743,505,10,squats,1,505,17.0,179.54777812397444,2.861084842750587,2.740218685087321,20.88008014854484,284.73622665116284,4.122532596906145,4.096822833852348,46.023591728464496,280.714248204882,4.981847653957869,4.959785212672941,56.579310647343696,359.68728095082224,5.660957985643635,6.336257449905849,79.56894159448093,291.65212193342904,4.096487321072274,4.147592097506191,47.47928837748858,352.90236698250794,4.936134728653858,4.803156016378613,44.20157183168139,399.9353689566924,5.346805367102694,5.397311935028007,50.10292343196911,242.13901353766184,3.981485414010898,3.184689572834124,23.54969007071511,230.397983743025,4.468330870163938,3.765540343232199,27.63724650046725,292.4288565199303,4.82996731113254,4.654362105342236,40.45680557365025,351.4721367691054,5.4541239384263855,4.993867870804717,38.21280039299366,280.52883739538004,4.453692230249645,4.174910979673125,40.74693800061478,518.1968878326975,6.574302515619181,7.554637374998851,105.26203368578312,623.5621997016541,7.453976596811309,8.319419026386468,103.6720145342326,331.1145373951912,5.526298451034563,5.439184266182589,62.33042673028799,522.055122387518,7.80814907774286,9.93962140819945,166.52588727665778,800.1334384179448,10.578729275012476,13.824821666256229,149.03425932790128,5.478523892722992,6.620192844930518,166.52588727665778,373.0120238531517,154.32955622459548,800.1334384179448,3.320476650503108,2.6015694409593872,16.38537408772771,1,1901,9.994262547480588,4.28057171054356,2.4857142067633817,22.32520370900427,-0.9008889649198843,2.66883425437696,9.291334413940032,1.9550333183661848,1.480370097963568,4.234590268030172,1,1919,9.832909713503591,4.209498989207911,2.920724253461326,21.788340789276067,0.6561842075359563,0.8058273831219386,9.520246708285564,1.66652950713808,1.429306068689922,4.22737813137991,1,1901,0.6200040209947877,0.2994982359322263,0.0247381470423514,1.7696239063339174,0.0320239803205681,-0.0105566212558653,-0.0274468301186743,0.4447208524240873,0.4792133927674706,0.21164064103151,1,1919,0.5832039175489939,0.3063015140291043,0.024465124214256,2.539739216471599,0.0309494335922876,0.0108637835286086,0.0111598258062532,0.4491245113523753,0.4284889613032915,0.2177874636898687,9.913586130492089,4.245035349875735,0.6016039692718909,0.3028998749806653
w14,1626,2136,510,10,squats,1,510,17.0,471.6826446649342,12.25948846566602,13.446215030357235,81.13894333075288,524.0824490478076,12.922920616559209,13.279973246355476,79.71523448200308,724.1972087850668,22.090872703462484,22.26702617538835,146.5730098486602,620.282424918186,20.001842146204226,19.56975804145672,125.0757342611368,453.0164618513305,12.623904694492383,13.357261340391414,84.46973212719946,614.7583644975704,22.705228099879346,22.42936720681329,150.64668331036685,485.3594977846839,19.35855503310477,20.659136358312143,134.52090766715312,547.110447018448,15.222953613153717,14.61727099014492,91.4325463365168,578.5986438446259,17.440129738209674,15.570237112581546,106.23718902003492,587.8958436178641,17.396109411809253,15.285805225802678,104.67341102755424,604.2316183138921,17.672753355058198,15.051551876029242,103.0756823363588,536.354033194767,17.401835263106257,15.634430190243911,106.54737474297168,734.6636897097545,22.701773868800927,18.186793088306928,124.29457296530232,918.5847253161004,25.38978290755007,19.872468248419995,126.40956853540058,622.1953954100784,17.933428985121477,15.807546196454304,104.06835132820466,992.0264586921714,22.234673031497508,17.764168787020363,112.4819432967847,1179.7306799966254,26.241195077640697,20.33482197535967,120.89239108409828,18.9174968830186,17.985422763636,150.64668331036685,658.5159168625828,192.84034392432403,1179.7306799966254,14.699994466929937,14.04545347929117,90.99836939073766,1,1754,10.079044613375002,4.46937812599935,1.720751135355575,23.35871052709424,-0.3139455657339225,-0.108743996327537,9.812570207782212,2.03690406029128,0.9354676975671876,4.487926250497666,1,1772,9.877741998357571,4.395263005075819,2.0536787469231217,23.67546721532981,0.0764487021691873,-1.1305371208041195,9.565497567180588,1.7369334068611118,1.3571602971703387,4.3870946929035375,1,1754,0.5472820101522241,0.6237371908261582,0.018285181118357,7.121206101500063,-0.0559745988539338,0.030079355395553,0.0178731994779931,0.4588964478413401,0.5472699861322934,0.4172743937697053,1,1772,0.5582803197315823,0.6384418646587402,0.0301745054584187,7.8545952421814995,-0.0553949766755078,-0.0308810880470654,-0.0275820028874717,0.6006254830184816,0.4496361801050267,0.3893305186018267,9.978393305866287,4.432320565537585,0.5527811649419032,0.6310895277424492
w14,2938,3451,513,10,squats,1,513,17.0,416.7489132844729,7.28467000201432,10.43025209475018,59.64925907144169,452.1652725532208,8.028523506822484,10.387293894930616,59.975327677310105,620.9009734354647,12.867691586389505,17.35798306008955,96.08943913437425,515.3374047803668,12.09153156960996,14.677215893341987,81.55703873881757,411.74391528747816,7.790721378938374,10.279645495773003,59.38068336878577,586.8151487088813,12.690393460123762,17.7594920034518,95.27819345631278,495.174833568429,11.8634548342877,16.15467424333694,91.48763720911518,503.40434186038505,9.379304813354924,11.524551718820204,62.848049298726266,510.6882881292331,10.517231075964462,12.416143883749376,65.07493106752399,459.5282110782191,10.30609427880577,12.11341445167518,63.44439476919567,452.1422871796417,10.688269791004942,11.835857144386052,63.02569249372098,482.97424132539226,10.716272410239,12.250565525984497,65.97982169043806,741.4721242682086,14.863548434400766,14.98209052916403,73.460548365487,951.792512203672,17.328314865742502,16.393322517666945,77.59483508594835,556.3433372060173,10.957051488831883,12.662245178322886,64.75124704111761,915.5385770017627,14.656181003973968,14.320844645320078,77.11548201878952,1087.593426493423,17.44693060684534,16.384525049122868,86.03032792964795,11.733893241608804,14.166833745619126,96.08943913437425,597.6684593155452,197.80226429079468,1087.593426493423,8.800651519263674,10.965340642430366,57.55895023384602,1,1765,10.071385317593194,4.290671709978012,2.7238239885471702,21.9187764978218,0.3676036267945609,-0.4151172867509348,9.916873934730878,1.2767707351729518,1.0525876807250336,4.295665044773918,1,1780,9.854428391516128,4.129212527478408,2.2035143526716654,21.49246107263814,-0.2443377509733146,-1.1681318071908429,9.666678687191013,1.1312162148636524,1.1639293253615413,4.08128211772749,1,1765,0.4779590683845794,0.2981526087866472,0.018528452872085,2.862246427909884,-0.0294267349612464,0.0088781353256657,-0.0174710854736543,0.3943322203616107,0.3670651643950401,0.1607952779303383,1,1780,0.4948785071909634,0.3037207630702367,0.0385377876038775,2.919486440157085,-0.0170994155470786,-0.0122440685884269,-0.0058375358534831,0.464499128277542,0.3209345933468963,0.1338514152696889,9.96290685455466,4.20994211872821,0.48641878778777137,0.3009366859284419
w14,4660,5167,507,10,squats,1,507,17.0,721.3927650560499,6.732055157138856,6.580792620458808,51.76233388914199,842.0922083347124,9.529034588475168,7.837735279130844,68.1710385579275,772.5533959774862,13.624770927728497,12.799313876521287,120.26174237218264,1015.8552436313356,16.121096584478124,16.28386578087575,147.493866716528,726.4074813095418,8.717578348465096,6.626412120616848,50.94306571167483,820.5072798368994,14.500068829823189,17.617732709665106,255.456464036226,1053.375518223563,17.547312852515397,24.059969634064373,361.1698036153922,1145.4861931826017,11.697184529925869,11.19160099767579,94.91708424131576,1519.7347315644497,15.735991445981536,15.802674343739408,118.90760978890265,1577.9070030422204,16.653388547960596,16.60883800227667,120.79065846360074,1663.5319525172176,17.893759128682742,17.520590985374326,121.41787271368383,1432.6524508960542,15.51836767270367,14.755344776701332,112.78838286154723,1712.1554942503033,20.299693305842464,17.826739195267148,125.21607402440824,2005.382870717724,24.563328284995524,21.774507032593235,149.62554669686787,1589.6686813896197,16.901399414323382,16.630055839527262,123.87032008971752,1624.014617127386,19.987127193947632,27.892399171429663,510.9193561353355,1729.9280973691266,21.55241843084497,32.42253184685214,593.1180372624044,15.739680896696042,18.617266271121856,593.1180372624044,1291.3321167309584,410.32147586977567,2005.382870717724,10.87492783113961,11.002732892895793,86.88775665315681,1,1747,10.06824426842256,4.095040596197898,2.238974546792028,21.972953489068832,0.5804255373756726,-0.4459562218157985,9.89174366914711,1.274000598695082,0.9713174742597706,4.146082657102823,1,1764,9.84505062307581,3.9118644686426847,2.9685511998780583,20.30368848222955,-0.6054796988672901,-0.2710418202749999,9.674381745521544,1.202855529059291,1.0054427114524789,3.966887625077658,1,1747,0.4696428850991387,0.3355016213458198,0.0278865063036304,4.304127999285059,-0.0382309884621637,0.0169671514929593,-0.0078213103277618,0.3801576990210618,0.3703935754509339,0.2227191841440236,1,1763,0.5162023891099752,0.445676477218213,0.017704549712122,5.107332234869408,-0.0395652031239932,-0.0193605748110039,-0.0164805349655133,0.553055356684887,0.3486140238537948,0.1883576876453303,9.956647445749185,4.003452532420291,0.49292263710455697,0.39058904928201643
