participant,start_time,end_time,duration,reps,exercise,pose_valid,pose_frames,pose_movement_mean,pose_movement_std,pose_range_mean,pose_range_max,pose_stability_proxy
w15,41492,42086,594,10,tricep_extensions,1,594,9.163360600148849,11.870451137373053,982.389224166836,1854.627720592002,6.268191472684447
w15,42805,43378,573,10,tricep_extensions,1,573,10.201288257798591,13.175913197930894,995.4817554662392,1639.5278858546135,7.671489176714805
w15,44319,44870,551,10,bicep_curls,1,551,8.369310749553799,9.969484222798858,753.3501013532189,1103.8824965568062,5.6931642977733
w15,45345,45901,556,10,bicep_curls,1,556,7.184603157929563,8.5840701753338,557.98423240713,1123.076335066448,4.620423858710285
w15,46597,47145,548,10,bicep_curls,1,548,1.8799585031305115,2.1312648693170293,97.18394263274514,947.431791740176,1.2987121714828047
w15,47829,48704,875,10,lateral_shoulder_raises,1,875,7.948494447791507,9.427767727294295,590.5062014659684,1513.8124058151986,5.012808368327739
w15,50788,51590,802,10,lateral_shoulder_raises,1,802,8.359322970904499,14.88362167481884,1016.443186037582,1547.0665705660697,5.069247434425136
w15,52328,53058,730,9,lateral_shoulder_raises,1,730,9.416240433355227,14.890131954792144,1007.1371408380236,1738.906676785975,6.229285432016676
w15,56403,56720,317,10,jumping_jacks,1,299,22.080474334571274,29.389943329572347,954.3907572412356,1600.9883595937051,15.861404670898308
w16,3772,4438,666,10,squats,1,666,11.972097580080138,13.893830578062175,1119.591968587428,1340.7480653378675,8.286856473443386
w16,5819,6385,566,10,squats,1,566,13.415537490947417,18.033420525224464,1324.3212487622525,2257.227638343777,7.993802678479218
w16,7413,7950,537,10,squats,1,537,8.252430439532008,13.49210995644193,521.9175341013831,928.65630362514,4.467006084590324
w16,9557,9951,394,10,pushups,1,394,14.355096203284322,16.544954929825245,781.8953199250449,1372.9591458686511,7.764299021924626
w16,11735,12465,730,10,pushups,1,730,16.314508009839344,22.588198464739392,1441.0573474476605,2120.199890089251,9.806620535652195
w16,13696,14306,610,10,pushups,1,610,8.835193512595607,13.300811925877513,834.2499464816311,1163.4810327372002,5.327944644040695
w16,15543,16189,646,10,pushups,1,646,6.262630508765731,8.394806286475687,634.800890632715,1130.323205677738,4.798148769145393
w16,17903,18709,806,10,dumbbell_shoulder_press,1,806,3.77926043508485,3.94860476406811,213.29895987275876,1394.3009000929462,2.769930379227401
w16,19977,20722,745,10,dumbbell_shoulder_press,1,745,3.797418919568353,4.092733621965596,154.16286583722396,1288.6458008312447,2.970244034393425
w16,22128,22869,741,10,dumbbell_shoulder_press,1,741,4.952481518331009,5.560247962881599,382.0194228249903,1281.7175976009692,3.0577079476536
w16,26293,27211,918,10,lunges,1,918,5.561318725324675,7.455976397720294,913.4518574356556,1733.2821361725903,4.121410291216772
w16,28479,29321,842,10,lunges,1,842,20.32815402374343,43.08203747614422,923.6380642452024,1471.4374299690069,13.309395292540438
w16,31545,32488,943,10,lunges,1,943,9.7756317077815,10.514120287453286,1203.332043250486,1733.918135750772,7.2066450619664035
w16,34400,35003,603,12,dumbbell_rows,1,603,8.508053825443156,9.532399725078484,675.2657427173614,1043.6050768713387,5.600825769039747
w16,36338,36920,582,10,dumbbell_rows,1,582,6.8459932522482525,9.21831771641186,606.4501205455258,1075.5289289180914,3.4294710789763814
w16,38449,38977,528,10,dumbbell_rows,1,528,3.385812595572563,5.816125910182926,345.6083654560441,912.7907755887984,2.0040178701593114
w16,45035,45777,742,10,situps,1,742,2.8251996335512257,2.48223865815819,155.4924200964379,1283.449648408538,1.8474571266648288
w16,46903,47600,697,10,situps,1,697,6.721322305614358,7.886168808191219,695.3792892443892,1205.5073620679386,4.95406081217823
w16,49726,50157,431,6,situps,1,431,19.915143187911102,47.23132333885379,1067.59855535043,1522.8098906646962,14.589587314119846
w16,51339,52029,690,10,situps,1,690,6.484211440836986,6.1209426029140745,299.1399889900489,1193.3830064149563,5.297732790839988
w16,54362,55185,823,10,tricep_extensions,1,823,5.366139935099848,5.906723296229724,489.3501094667244,1423.7457638216172,4.073050765444619
w16,56206,56978,772,10,tricep_extensions,1,772,5.197093542645955,6.685119676420031,779.5060572461779,1335.4111726356043,3.5218741121297987
w16,58296,59000,704,10,tricep_extensions,1,704,6.493704922757345,8.94572636323467,897.9950429783474,1546.007048391775,4.853876763208096
w16,60804,61420,616,10,bicep_curls,1,616,7.163422149789145,11.213671081909029,911.676243207909,1559.358287542677,5.313827521154244
w16,63421,64136,715,10,bicep_curls,1,715,8.378499574034231,12.465498545327485,994.7999023295548,1737.2046543063054,5.9173796706148565
w16,66033,66793,760,10,bicep_curls,1,760,4.336204307562318,4.712743194784432,220.5770676213763,1314.6265629447778,3.3565936835978087
w16,67542,68645,1103,10,lateral_shoulder_raises,1,1103,8.691170068318659,10.031232487097498,651.0172657626164,1908.719989940903,6.527451304433448
w16,70267,71193,926,10,lateral_shoulder_raises,1,926,9.1854807045195,10.880717429402274,633.2407227385467,1602.1469970012115,6.843415621024418
w16,73521,74600,1079,10,lateral_shoulder_raises,1,1079,20.25811007785968,29.77717265239972,1063.083988030278,1867.1507705592496,14.155342064423314
w16,76070,76109,39,1,jumping_jacks,1,39,5.670129499069906,4.481875234927407,120.22329788337896,212.6551755406411,3.5072973415388624
w16,76490,76838,348,10,jumping_jacks,1,348,2.8157085465139287,3.1971908573131613,206.27644538747367,601.0216302264005,1.92401896188752
w17,2295,3003,708,11,squats,1,708,11.505262781841116,16.0891784397282,730.5647459076844,1325.618753738239,8.57999611866489
w17,4028,4439,411,7,squats,1,411,5.614447150327522,10.529323608989896,549.4116717482697,912.4337456272784,3.8400043715081327
w17,5285,5934,649,11,squats,1,649,6.353669102839739,8.435653284663958,614.3478921299385,1122.3689233046323,4.187495022538715
w17,6606,7205,599,10,squats,1,599,12.791912196239403,14.896696608295882,1044.3749190299086,1495.10420970878,7.387748522094519
w17,8684,9105,421,10,pushups,1,421,4.134906615382134,7.540696483199476,225.8299237511125,857.7249742568077,2.3917421782843733
w17,10018,10454,436,10,pushups,1,436,7.03567136920193,10.542725128028447,439.6087257061125,757.2469741488612,3.796475789260018
w17,11633,11986,353,9,pushups,1,353,7.697620842971588,9.668739744537383,729.0761470543865,1192.8182464912506,4.82088141787899
w17,12902,13345,443,12,pushups,1,443,11.400226937445945,10.716845201067516,776.2175542880494,1152.9886255336187,7.4210536382130465
w17,15687,16209,522,10,dumbbell_shoulder_press,1,522,6.086507268316745,9.255235398534287,569.3601019900174,1020.434078561466,4.509240344375183
w17,17120,17602,482,10,dumbbell_shoulder_press,1,482,12.663193948173152,12.398453473415769,585.1114120860578,1048.6744867908924,9.501031308068612
w17,18757,19295,538,11,dumbbell_shoulder_press,1,538,13.180748178450337,21.19667272625844,945.0163494811692,1341.1148433429214,9.50834724805845
w17,20035,20803,768,10,lunges,1,768,18.045169484193263,29.61038404536247,738.5764744927677,1328.482969405329,11.86230810425205
w17,21841,22563,722,10,lunges,1,722,9.606132048545485,18.724462836797507,902.531132768197,1404.826851951488,6.946937290371274
w17,24253,25302,1049,14,lunges,1,1049,8.110461167304024,9.809022643126726,758.0537985206842,1815.1892463321835,5.688966394730627
w17,26802,27222,420,10,dumbbell_rows,1,420,4.347733551740575,4.378878204038942,137.50738486066973,725.7292883713595,2.433961558890745
w17,27935,28287,352,10,dumbbell_rows,1,352,10.284392965306646,10.884877260549771,765.8140427227331,1267.9546773269558,7.745326897103461
w17,29634,29989,355,10,dumbbell_rows,1,355,12.18580200142572,15.187123931398675,1082.5548749308143,1672.15934641142,7.875387203433985
w17,31828,31970,142,2,situps,1,142,7.783120664511479,16.911058067441655,144.58987846712995,346.64172733239974,4.679675739042276
w17,32480,33383,903,10,situps,1,903,8.983497437212183,31.66578265355844,424.4738427779854,1562.3098284271273,4.77866066388817
w17,35225,36120,895,10,situps,1,895,5.980872172511992,7.270094512388089,576.202308901155,1548.4534219665763,3.6002280492078205
w17,38653,39528,875,10,situps,1,875,7.930424064896301,8.374786425384382,813.0695404204556,1513.8124058151986,5.943175857967922
w17,40609,41070,461,10,tricep_extensions,1,461,2.5040717189842026,2.4501127955012856,130.34198966856837,796.7433714816835,1.4561649742154112
w17,41760,42300,540,12,tricep_extensions,1,540,7.717651378523187,7.36917181334332,536.1246251049607,947.8871161906204,6.019132641389223
w17,43590,43972,382,10,tricep_extensions,1,382,7.2956956954578205,7.015832852876459,241.7909462466961,659.9113576837423,3.677736569349843
w17,45270,45866,596,10,bicep_curls,1,596,7.420080674924169,7.795263932728337,343.5094737101637,1030.570230503482,4.099351777167542
w17,47995,48584,589,11,bicep_curls,1,589,7.238845354430345,10.590711903654116,849.2884889499086,1667.0778177058833,4.830127826697578
w17,49339,49893,554,10,bicep_curls,1,554,9.371635306798778,10.950084106579531,641.3070044414411,1313.6810124244284,5.743541019882694
w17,51395,52104,709,10,lateral_shoulder_raises,1,709,8.63640859324799,11.347235777079272,601.5840557229066,1226.2919717587652,5.245734343476097
w17,53577,54234,657,10,lateral_shoulder_raises,1,657,1.8650076224440468,2.2221074199221724,146.93701536925568,1136.2253297651837,1.0649453373712796
w17,56524,57161,637,10,lateral_shoulder_raises,1,637,3.3844788748639685,3.8086460414405248,253.5754522420793,1101.584313613806,2.244466500426856
w17,61209,61409,200,6,jumping_jacks,1,200,3.127128587991333,2.7390101252707155,77.51812987698321,344.6781107062065,2.07890874095514
w17,61486,61790,304,10,jumping_jacks,1,304,4.776046532212638,4.889936962288455,220.552529945042,524.8113946933698,3.347128726576756
w18,1785,2500,715,10,squats,1,715,12.006558922580371,14.390434710570617,584.5558621430697,1236.6842766041784,8.5564622385801
w18,3566,4325,759,10,squats,1,759,6.341634390006334,5.918361707066019,364.9101885942047,1312.894512137209,4.013775744988438
w18,7663,8406,743,10,squats,1,743,13.33659474514482,15.622107350182356,1115.8939041124677,1557.4877162973437,8.310677938178143
w18,9629,10111,482,10,pushups,1,482,5.915200058833936,5.282299758369968,240.16513240059192,833.11643844063,3.9027191805041097
w18,13444,13974,530,10,pushups,1,530,2.4244694355386,2.728713160187476,172.05038122133368,916.254877203936,1.5836779052023828
w18,17455,18010,555,10,pushups,1,555,5.709037109196605,5.43628184833502,325.69667083683595,959.556147393158,3.646758755382128
w18,22387,22825,438,9,dumbbell_shoulder_press,1,438,5.032422277940983,6.335398522999481,169.66667211696077,756.9062029075993,3.547786246741922
w18,26753,27263,510,10,dumbbell_shoulder_press,1,510,3.236653267276978,4.170852355530511,172.92872063989225,881.6138610525585,2.238813622149906
w18,29212,29659,447,10,dumbbell_shoulder_press,1,447,14.370800695384728,15.157561370573903,503.4305168550715,772.4946601757192,11.32941789745763
w18,30819,31743,924,10,lunges,1,924,5.734000579513831,7.299810249291791,345.3330397783096,1598.6828953860738,3.7408625837718814
w18,38546,39400,854,10,lunges,1,854,3.9049046227615936,4.267203784790739,257.83449904018653,1477.4393388562523,2.6266587198094418
w18,45218,46080,862,10,lunges,1,862,5.187489216395233,4.692668108715695,407.1414369252077,1491.2957453168033,3.389390247756917
w18,48910,49477,567,10,dumbbell_rows,1,567,5.0151051848028905,4.312477355377597,259.40469883864915,980.3407570839844,3.2396144475759288
w18,56150,56746,596,10,dumbbell_rows,1,596,5.855133010490557,5.597313089742153,359.05809993440874,1030.570230503482,3.649586631346077
w18,61484,62071,587,10,dumbbell_rows,1,587,8.970394750219672,12.220925220775614,1190.2538028327433,1605.9612914821298,5.855199164715513
w18,63671,64648,977,10,situps,1,977,5.524353908779144,4.947913787878817,342.10979502018,1690.481588187224,3.518643342797524
w18,68617,69604,987,10,situps,1,987,6.388839891595739,5.944826460261458,466.3083085492048,1707.802096262913,3.913663606938959
w18,74858,75834,976,10,situps,1,976,9.008611650584388,9.40595421413553,1006.2799018856866,1688.7495373796553,5.884672608960245
w18,77321,77903,582,10,tricep_extensions,1,582,4.971095888381588,6.031586617046442,258.2961516095596,1006.3215191975175,3.2255836138441323
w18,81625,82191,566,10,tricep_extensions,1,566,3.5194874033394488,3.74429459110751,122.34945576987174,978.6087062764155,2.456499064229077
w18,86883,87503,620,11,tricep_extensions,1,620,7.188882490676104,8.473848407913655,855.2493631192687,1449.694607501878,4.548215554861693
w18,88761,89273,512,10,bicep_curls,1,512,5.727815405890138,6.254052397359676,201.29026132562896,885.0779626676963,3.616936775096872
w18,96987,97563,576,10,bicep_curls,1,576,3.592453843055396,4.288453952256207,165.5824350238531,995.9292143521044,2.2606557469752846
w18,102140,102705,565,10,bicep_curls,1,565,10.027172080578763,15.05109098388743,543.5079967849898,976.8766554688468,6.645481442342253
w18,104611,105213,602,10,lateral_shoulder_raises,1,602,3.9669015976628113,4.397546093260973,215.3338776617869,1040.9625353488952,2.688871912339914
w18,111226,111843,617,10,lateral_shoulder_raises,1,617,4.49934147285666,5.284560871728567,187.15570876205297,1066.9432974624283,3.2180965428988157
w18,115230,115820,590,10,lateral_shoulder_raises,1,590,31.07305266902433,40.27179177053467,784.2648057431901,1046.2348960885697,23.15704361960155
w18,117011,117334,323,10,jumping_jacks,1,323,41.65686416402215,42.11749802931651,671.97328777432,909.9391770436516,31.76324305022835
w18,118625,118948,323,10,jumping_jacks,1,323,3.2753507122791023,3.597147382180786,185.9378070453116,557.7203600371785,2.0911809678119213
w19,1014,1510,496,10,squats,1,496,3.691073752105704,3.835370641566517,238.9442263012221,857.3651497465943,2.4513110511089904
w19,2469,2955,486,10,squats,1,486,7.559194526587928,6.459507642711534,282.59911707391336,840.0446416709054,4.894205944336572
w19,3869,4343,474,10,squats,1,474,10.265367156489994,13.675463137499912,976.4648882500456,1379.075392036009,6.782760648994221
w19,5420,6088,668,10,pushups,1,668,6.419370466676273,8.761772556799677,681.8074544438255,1155.2778886484411,3.712113432234711
w19,7845,8730,885,10,pushups,1,885,9.865863750919033,24.847111640196676,901.975903077661,1531.1329138908875,6.226965807399465
w19,11910,12654,744,7,pushups,1,744,9.615245117659924,15.749294659690154,742.6093579406685,1286.913750023676,5.79536463641043
w19,14571,15366,795,10,dumbbell_shoulder_press,1,795,4.9353665405329,5.927583234173391,535.0138906983499,1375.2483412096883,3.4496398356347107
w19,16246,16988,742,10,dumbbell_shoulder_press,1,742,7.713586320288018,8.045365636917552,568.4309830400216,1283.449648408538,5.284509792849778
w19,17778,18635,857,10,dumbbell_shoulder_press,1,857,13.869524251998673,15.439515200946008,1205.8961618240264,1579.1214485182977,9.17973347396448
w19,19930,20954,1024,10,lunges,1,1024,12.388456834925796,17.09640508415197,848.6495156889384,1771.8879761429614,7.601502463297937
w19,21726,22551,825,10,lunges,1,825,12.01956747919864,19.617829036983824,803.826940889215,1427.2098654367549,6.978648291796862
w19,23396,24170,774,10,lunges,1,774,6.587811441036693,7.132774135844631,522.3923092250258,1338.8752742507422,3.793110452400834
w19,25843,26283,440,10,dumbbell_rows,1,440,7.0130707735429,7.032271717534934,348.73633113889514,760.3703045227371,4.874115929660766
w19,26980,27460,480,10,dumbbell_rows,1,480,5.820034134028787,8.183435559823117,432.7250086119863,829.6523368254922,3.4856327459099306
w19,29220,29671,451,10,dumbbell_rows,1,451,12.372477859493545,13.916474073189317,1074.894049217271,1500.3448231817604,8.152258681494192
w19,31640,32443,803,10,situps,1,803,6.185230769840199,10.975719050514286,741.3768507763515,1389.1047476702397,3.5260615566022
w19,33443,34240,797,10,situps,1,797,12.087963732573684,16.52855051816225,729.00101592018,1406.098157776196,8.83994029063211
w19,34859,35658,799,10,situps,1,799,12.081846021841816,14.222603704134656,1150.171767003936,1593.0057319740656,7.846681875154871
w19,37836,38433,597,10,tricep_extensions,1,597,2.2730554232510265,2.4953987057710263,131.51572515255882,1032.3022813110508,1.5586811808263266
w19,40513,41132,619,11,tricep_extensions,1,619,2.620384431746701,2.709655518873139,156.44358526155304,1070.4073990775662,1.7984830399799896
w19,42365,42950,585,11,tricep_extensions,1,585,11.000837957055747,12.713025555474514,1043.5023805267122,1601.1341916126596,7.777290483369929
w19,43830,44509,679,10,bicep_curls,1,679,6.203720710467204,7.358303559518151,705.3831508992963,1174.3304475316988,4.078552531740272
w19,45120,45761,641,10,bicep_curls,1,641,5.23590230629776,5.606931119724938,381.2323852048585,1108.5125168440816,3.435299666013999
w19,48102,48685,583,10,bicep_curls,1,583,5.370376659807663,5.027427167607854,202.65913222355024,1008.0535700050866,3.0940733431536214
w19,49214,49838,624,10,bicep_curls,1,624,7.001157072704842,9.739678999097537,588.2767988452188,1079.0676531154106,4.517997782263834
w20,2178,2976,798,10,squats,1,798,15.257092037327922,14.886858267021925,608.4484353273054,1380.4444936323953,10.6207852857839
w20,4027,4819,792,10,squats,1,792,5.736398146859078,5.028252320873143,317.3765381453905,1370.052188786982,3.590216336119223
w20,6599,7448,849,10,squats,1,849,3.330390609303735,4.8305052597255145,494.4087140342149,1468.779084818408,2.301566614441317
w20,10093,10621,528,10,pushups,1,528,8.825402323479397,9.391579120826888,925.0932517686851,1583.8487976979509,5.709067502959195
w20,12592,13225,633,10,pushups,1,633,3.5040818290798166,3.649277520580102,219.67254064491868,1094.6561103835304,2.551941507504273
w20,15603,16331,728,10,pushups,1,728,2.32289835804986,2.357510296817451,133.2159242112035,1259.2009371025738,1.7703133581145307
w20,20425,21429,1004,10,lunges,1,1004,8.937004543135496,9.435960165139488,827.1652162285254,1737.246959991584,6.282956917807274
w20,22940,23846,906,9,lunges,1,906,3.44153786011621,3.1724880990276705,243.77626863443467,1567.505980849834,2.305614322847907
w20,26392,27375,983,10,lunges,1,983,4.426986798881346,5.291096648359802,500.7774708898122,1700.8738930326374,3.147321804387733
w20,31643,32235,592,10,dumbbell_rows,1,592,8.095630190619637,10.738299075068966,847.2073223426535,1147.207247745018,6.239234071118876
w20,33867,34568,701,10,dumbbell_rows,1,701,5.505914401744676,10.36107860711829,873.8512007121979,1212.4355652982142,4.148761708198592
w20,36462,37081,619,10,dumbbell_rows,1,619,3.5313984242358054,4.204088965143214,377.2876644783405,1070.4073990775662,2.435189155668693
w20,45744,46577,833,10,situps,1,833,4.109017843237373,5.205057951537557,282.690618713759,1441.0662718973058,2.45541904416048
w20,49814,50592,778,10,situps,1,778,3.0509138598922942,4.070194030519732,131.6644827733486,1345.8034774810176,1.628725911320566
w20,53021,53785,764,10,situps,1,764,8.864300595812475,10.241021269212691,912.6815717221664,1541.2828987259672,6.815121664544416
w20,56904,57640,736,10,tricep_extensions,1,736,3.8305093780191033,4.034982808403202,347.3739445378544,1273.0573435631247,2.44873146108431
w20,60225,60934,709,10,tricep_extensions,1,709,6.316882714715038,7.292457504098084,490.86993353889767,1226.2919717587652,4.827295067082038
w20,62285,62960,675,10,tricep_extensions,1,675,2.277664566198085,2.375415446700966,108.97920403172702,1167.4022443014233,1.5580576564389794
w20,67093,67873,780,10,bicep_curls,1,780,6.177326810906567,7.692200046773501,768.4026386276474,1349.2675790961555,4.377450455302212
w20,69715,70503,788,10,bicep_curls,1,788,3.7008436985451327,3.062339860089127,162.30214675660272,1363.1239855567064,2.28618956008758
w20,72723,73508,785,10,bicep_curls,1,785,4.68855716662482,5.030576475174018,378.34642918507376,1357.927833134,3.43365925633756
w20,77008,77909,901,10,lateral_shoulder_raises,1,901,3.391829039137372,3.831622680485837,278.0320748562852,1558.8457268119896,2.4336184966171035
w20,80244,81138,894,10,lateral_shoulder_raises,1,894,3.01112358447341,3.4794071252980165,214.440560132478,1546.7213711590075,2.057081652524414
w20,84763,85691,928,10,lateral_shoulder_raises,1,928,9.860074617175425,11.33658287071138,1174.206126435993,1748.8153765764023,7.44914543096487
w20,89297,89630,333,10,jumping_jacks,1,333,4.381561238294933,4.211784008779461,173.32337839256158,575.0408681128673,2.7296172779197443
w20,91978,92341,363,10,jumping_jacks,1,363,5.1083764331616,4.555997787357342,202.7922552891329,627.0023923399336,3.1307095491705925
